gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,57-CD4-B_S45_L002,58-CD4-B_S49_L002,60-CD4-B_S53_L002,SRR6927754,SRR6927756
ENSMUSG00000034761,Map4k5,399510,mitogen-activated protein kinase kinase kinase kinase 5,205.4586179190017,-1.7920518246528396,0.5541455106456344,-3.233901187009386,0.001221116965346768,0.00842208893655093,69,125,187,187,366
ENSMUSG00000034190,Chmp7,105513,charged multivesicular body protein 7,235.26998106894928,1.4290561036686282,0.44273216579041824,3.227811788008009,0.0012474101844777655,0.0085970660456495,482,452,250,61,120
ENSMUSG00000020732,Rab37,58222,"RAB37, member RAS oncogene family",2530.8703077346618,0.738602965470727,0.22895921680953604,3.2259149719451896,0.001255706557425209,0.008647843014930563,3544,3499,4253,900,1950
ENSMUSG00000078349,AW011738,100382,expressed sequence AW011738,859.2811794932505,-1.006003033570486,0.3119668261322286,-3.224711569633647,0.0012609964315517374,0.008677854969828697,729,631,945,479,1651
ENSMUSG00000023908,Pkmyt1,268930,"protein kinase, membrane associated tyrosine/threonine 1",791.911704572712,1.016304083133766,0.3152825651871796,3.2234706112924383,0.0012664729347035026,0.008707826918481074,1409,1269,1059,287,430
ENSMUSG00000041607,Mbp,17196,myelin basic protein,472.9596846849188,2.7024920028599713,0.8384236574183552,3.2233012259952085,0.0012672221538547798,0.008707826918481074,115,1091,1363,55,118
ENSMUSG00000024378,Stard4,170459,StAR-related lipid transfer (START) domain containing 4,736.074399406527,0.8973074375931815,0.27840555226460256,3.2230227820325994,0.0012684546467387834,0.008709868153233638,1328,873,1229,262,477
ENSMUSG00000031671,Setd6,66083,SET domain containing 6,631.8000392901037,0.7436408741656796,0.2309757744412104,3.219562207182712,0.0012838650166566825,0.008809187302940582,1136,870,848,215,508
ENSMUSG00000046562,Unc119b,106840,unc-119 lipid binding chaperone B,2833.5652791309894,1.0504877264816488,0.32634308277342355,3.21896734428715,0.0012865313570383158,0.008820981933272281,6354,3304,4065,1015,1485
ENSMUSG00000040482,Dxo,112403,decapping exoribonuclease,525.5696039505298,0.7877045521316954,0.24486749846539574,3.2168603717043016,0.0012960165598007987,0.008879477695588842,844,757,781,158,452
ENSMUSG00000006390,Elovl1,54325,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1",666.9941451909706,1.2616209520420756,0.39245713707189167,3.214671954891643,0.0013059367108473577,0.008931574241869316,1472,843,1010,231,273
ENSMUSG00000025494,Sigirr,24058,single immunoglobulin and toll-interleukin 1 receptor (TIR) domain,1572.3624311237422,0.8006336115562317,0.24906410154081857,3.21456848499308,0.0013064074730488853,0.008931574241869316,2632,2086,2440,608,1018
ENSMUSG00000063273,Naa15,74838,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",394.813246585553,-1.524075307574793,0.4741179913487252,-3.214548562561928,0.001306498133114167,0.008931574241869316,344,276,236,166,1082
ENSMUSG00000028034,Fubp1,51886,far upstream element (FUSE) binding protein 1,5335.885971876836,-0.8399899780342611,0.2614176856813095,-3.2132102150819306,0.0013126018010331736,0.008966717072208275,5363,4459,5475,2649,10187
ENSMUSG00000049517,Rps23,66475,ribosomal protein S23,14571.242193141503,-0.7919287341806596,0.24666050973742218,-3.210602033635998,0.0013245723491045276,0.009041857142604293,12785,14889,14379,10322,19595
ENSMUSG00000023235,Ccl25,20300,chemokine (C-C motif) ligand 25,75.54771265184814,-2.114585012967365,0.65883872414315,-3.2095639425528297,0.001329364749817297,0.009062920278459861,66,38,21,54,190
ENSMUSG00000074578,Zfas1,68949,"zinc finger, NFX1-type containing 1, antisense RNA 1",810.9281786877158,0.8687091770364646,0.2706670546435497,3.2095120633743037,0.00132960467193386,0.009062920278459861,1254,1383,1067,254,624
ENSMUSG00000050567,Maml1,103806,mastermind like transcriptional coactivator 1,2034.3248698307773,-0.7155321559168992,0.2229977994557434,-3.208696039437399,0.0013333837428420854,0.009082030745868806,2652,1616,1912,1306,2913
ENSMUSG00000026222,Sp100,20684,nuclear antigen Sp100,7498.595195909988,-1.088531773672359,0.3393313057469857,-3.2078731176191466,0.0013372047924115364,0.009101398992795186,6699,6224,6517,3296,17181
ENSMUSG00000032440,Tgfbr2,21813,"transforming growth factor, beta receptor II",6216.428770640857,-0.62010535409308,0.19337454950677807,-3.2067578472695777,0.0013423994200609363,0.009130081081217952,7761,5058,6652,3578,9315
ENSMUSG00000026209,Dnpep,13437,aspartyl aminopeptidase,359.6747126781952,-1.3689026578314247,0.4272408551207635,-3.2040537355550702,0.0013550718286770695,0.009209542917381163,434,165,256,227,751
ENSMUSG00000118220,Gm6192,620946,eukaryotic translation elongation factor 1 alpha 1 pseudogene,69.08912983501136,-1.9341870207542864,0.6039542660202659,-3.202538883448145,0.001362219088227791,0.009251365375994866,30,40,51,48,167
ENSMUSG00000029063,Nadk,192185,NAD kinase,220.6819811334132,-1.1518573717987188,0.35974535196634,-3.201868670443569,0.0013653923178742003,0.009266157340908658,215,133,216,149,392
ENSMUSG00000004070,Hmox2,15369,heme oxygenase 2,809.0423185105963,-0.6828571722861673,0.213306133446329,-3.2013011592935947,0.001368084618783509,0.00927091403602129,859,803,787,503,1172
ENSMUSG00000042178,Armc5,233912,armadillo repeat containing 5,867.3730902846702,0.8121371306340343,0.2536799944619461,3.2014236375106075,0.0013675031620739451,0.00927091403602129,1647,1269,1059,280,686
ENSMUSG00000059588,Calcrl,54598,calcitonin receptor-like,680.297369512317,-0.9313825996249115,0.29104981650028894,-3.200079666169406,0.0013738960618983962,0.009303524532607976,826,582,494,398,1212
ENSMUSG00000025077,Dclre1a,55947,DNA cross-link repair 1A,135.9455238922335,1.3077330973901593,0.4091399188598133,3.1962979829358518,0.0013920326756999652,0.009419488549013354,266,179,232,38,74
ENSMUSG00000029513,Prkab1,19079,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",630.8632495201323,1.0174530752292499,0.3184673169063157,3.1948429908383864,0.0013990693090598695,0.009460228276438958,908,925,1125,220,363
ENSMUSG00000059146,Ntrk3,18213,"neurotrophic tyrosine kinase, receptor, type 3",680.8962817190735,0.8247266980147978,0.25824416345134293,3.1935927882845982,0.0014051417226003061,0.009494393743927031,1073,1056,970,193,594
ENSMUSG00000080268,Brms1,107392,breast cancer metastasis-suppressor 1,1136.0760438396849,0.62696074701725,0.19638652875772364,3.1924834711586216,0.0014105501738320878,0.009524026590682067,1838,1464,1699,381,1033
ENSMUSG00000068267,Cenpb,12616,centromere protein B,1472.9301865937457,0.7042293251561776,0.22068873350562138,3.19105245641477,0.0014175554047685898,0.009564390125942275,2431,1852,2304,562,1086
ENSMUSG00000027692,Tnik,665113,TRAF2 and NCK interacting kinase,3527.8617922779313,-0.7336127913957263,0.22992560698496892,-3.190652842089421,0.0014195173536160684,0.009570692309572203,3816,3140,3576,1797,6251
ENSMUSG00000040929,Rfx3,19726,"regulatory factor X, 3 (influences HLA class II expression)",223.8755733479893,1.7072627083634115,0.5355152900374748,3.188074626672077,0.0014322356728373176,0.00964945466699585,258,355,538,31,140
ENSMUSG00000075700,Selenot,69227,selenoprotein T,3213.6303809008264,0.5210326554061971,0.16345794801204747,3.187563907065535,0.001434767480736604,0.009659522786072681,4964,4154,4682,1175,2979
ENSMUSG00000039616,Mocos,68591,molybdenum cofactor sulfurase,107.0144828057445,2.056959711529103,0.6454462951565378,3.1868797248735246,0.001438165666256773,0.009675404998928334,307,104,185,24,28
ENSMUSG00000036781,Rps27l,67941,ribosomal protein S27-like,90.61248535783946,-1.9451087454770049,0.6109272350082053,-3.1838632066401167,0.0014532367054828994,0.009769737880686842,71,58,31,99,133
ENSMUSG00000001151,Pcnt,18541,pericentrin (kendrin),2996.8779653243373,-0.6709742004271608,0.21092386745774822,-3.1811203185033996,0.0014670668598610194,0.009855598508056243,3959,2578,2701,1878,4270
ENSMUSG00000019813,Cep57l1,103268,centrosomal protein 57-like 1,201.3491690385854,-1.8937799588885087,0.5961831726352118,-3.1765068955531572,0.0014906024585678865,0.010006488458345777,116,183,58,137,488
ENSMUSG00000031425,Plp1,18823,proteolipid protein (myelin) 1,151.84358720632682,2.813950379236727,0.8859546745540239,3.1761787143944207,0.0014922898733616848,0.010010598711001907,81,158,613,14,41
ENSMUSG00000039934,Gsap,212167,gamma-secretase activating protein,140.92434591728804,1.8728489872504257,0.5898541528597508,3.1751051987519556,0.0014978218896273634,0.010039965712820332,236,355,145,22,70
ENSMUSG00000039989,Cbx4,12418,chromobox 4,3977.8705518087963,-0.5390751827352365,0.16979221427999985,-3.1749110818842485,0.001498824223050184,0.010039965712820332,4378,3939,4357,2285,5651
ENSMUSG00000047843,Bri3,55950,brain protein I3,461.88871753079053,0.9498981775114073,0.2992409230071233,3.1743592018288065,0.0015016772637918196,0.010044624283883356,782,767,604,124,375
ENSMUSG00000074925,Ptar1,72351,protein prenyltransferase alpha subunit repeat containing 1,891.0115074290419,-0.727786082509717,0.22926012563564802,-3.1744991872958845,0.0015009531111591728,0.010044624283883356,1121,711,858,553,1333
ENSMUSG00000034343,Ube2f,67921,ubiquitin-conjugating enzyme E2F (putative),818.1576646581385,0.7366439619547344,0.2322189590896263,3.172195607295019,0.0015129106687725258,0.010112499093281397,1209,1169,1276,290,635
ENSMUSG00000022550,Adck5,268822,aarF domain containing kinase 5,455.7882294641192,0.9179090684970483,0.2893869523032145,3.1719089654577086,0.0015144047094408197,0.010115223995411387,792,617,711,165,283
ENSMUSG00000014313,Cox6c,12864,cytochrome c oxidase subunit 6C,237.01890885820967,-1.6610851080349378,0.523757260188849,-3.1714789164660115,0.0015166487692180007,0.010115699634805735,96,226,142,181,480
ENSMUSG00000046516,Cox17,12856,"cytochrome c oxidase assembly protein 17, copper chaperone",815.8231285745493,0.9867994323130703,0.31114457360084546,3.171514196416598,0.0015164645579022935,0.010115699634805735,1719,883,1298,274,512
ENSMUSG00000074886,Grk6,26385,G protein-coupled receptor kinase 6,2658.172380308353,-0.6453043029948814,0.20357263707510903,-3.1698970562374424,0.0015249295331892215,0.010163649880833816,3338,2136,2785,1554,3991
ENSMUSG00000060166,Zdhhc8,27801,"zinc finger, DHHC domain containing 8",1375.5159374221648,-0.7081887905355122,0.22346791967219476,-3.169084813490701,0.0015291976459263236,0.010184806352804006,1795,1137,1255,833,2081
ENSMUSG00000041229,Phf8,320595,PHD finger protein 8,846.2060677213314,-1.7397242528928158,0.5491974901398693,-3.1677571076476405,0.001536198074845575,0.010224117423078733,329,660,616,345,2507
ENSMUSG00000027506,Tpd52,21985,tumor protein D52,109.82863135464736,-2.2259109045544445,0.7027958727807485,-3.167222504803842,0.0015390251341089328,0.010225715298229068,52,28,89,56,340
ENSMUSG00000037815,Ctnna1,12385,"catenin (cadherin associated protein), alpha 1",877.2353921968162,0.732283461668259,0.23121658582418617,3.1670888100781704,0.00153973288026175,0.010225715298229068,1631,1074,1265,314,677
ENSMUSG00000105504,Gbp5,229898,guanylate binding protein 5,751.9111559796848,0.943406144449296,0.29786540507283515,3.167222941578633,0.0015390228224244592,0.010225715298229068,993,1107,1373,236,535
ENSMUSG00000051335,Gfod1,328232,glucose-fructose oxidoreductase domain containing 1,364.36837191227164,1.3377869316437945,0.42272640475210527,3.164663755575661,0.0015526226482517496,0.010303969691997178,720,462,642,123,140
ENSMUSG00000047669,Msl3l2,73390,MSL3 like 2,186.94860383264165,1.290394362884119,0.40827604831906,3.160592859162045,0.0015744840905925106,0.010435708984485384,324,336,256,56,95
ENSMUSG00000067297,Ifit1bl2,112419,interferon induced protein with tetratricopeptide repeats 1B like 2,55.31895067907384,-2.694330750165817,0.8524878984519454,-3.1605501439475225,0.0015747149740309274,0.010435708984485384,30,15,22,19,211
ENSMUSG00000042349,Ikbke,56489,inhibitor of kappaB kinase epsilon,1668.331104133099,-0.9698434840990606,0.30702706112303135,-3.158820856219011,0.001584088304025697,0.010490360027584114,2040,1478,1075,955,3088
ENSMUSG00000014301,Pam16,66449,presequence translocase-asssociated motor 16,106.6036640533903,-1.7590594717178323,0.5569708035621748,-3.1582615470461874,0.00158713092682198,0.010495579587812115,83,35,91,86,214
ENSMUSG00000024186,Rgs11,50782,regulator of G-protein signaling 11,244.14957850420797,-1.2154801156113515,0.38483655193630456,-3.1584320914831636,0.0015862026012417449,0.010495579587812115,226,208,166,214,330
ENSMUSG00000052142,Rasal3,320484,RAS protein activator like 3,13037.487046278422,0.5279323730656805,0.16727186155431986,3.156133782215605,0.0015987551267382968,0.010557453180893817,22745,15788,17940,4812,11903
ENSMUSG00000037318,Traf3ip3,215243,TRAF3 interacting protein 3,2291.098430259128,-1.3347269956499206,0.4231264229843011,-3.1544401936331967,0.0016080633358200348,0.01061139455692441,2467,1625,1349,954,5913
ENSMUSG00000005470,Asf1b,66929,anti-silencing function 1B histone chaperone,321.4067119646717,1.2333458564970814,0.39120880253754764,3.152653643008727,0.0016179365235033433,0.010668985106472826,726,345,536,69,237
ENSMUSG00000034928,Rnf44,105239,ring finger protein 44,3623.1025050606245,-1.1719377933972106,0.3722085556026928,-3.148605199307063,0.0016405166392247236,0.010810226771281954,5032,2157,2183,2140,7255
ENSMUSG00000063015,Ccni,12453,cyclin I,214.5767074944686,-1.8280313815039257,0.5810297789440393,-3.1461922396235544,0.0016541124377870387,0.01089210813878014,185,81,144,90,645
ENSMUSG00000090136,Gm10177,108167643,protein transport protein Sec61 subunit gamma pseudogene,590.5524500291941,0.7562450113009075,0.24044298648774606,3.145215513863403,0.0016596452071417631,0.010920817331234598,934,761,968,197,478
ENSMUSG00000040006,Ginm1,215751,glycoprotein integral membrane 1,360.3955932910092,1.1002253979562657,0.34991529758204204,3.1442620701608623,0.0016650625114380017,0.010948726725988159,627,407,706,91,267
ENSMUSG00000001995,Sipa1l2,244668,signal-induced proliferation-associated 1 like 2,440.105922920702,-0.9277900858773874,0.29509959681619496,-3.143989676323647,0.0016666131919451058,0.010951189435568724,413,355,452,247,807
ENSMUSG00000003623,Crot,74114,carnitine O-octanoyltransferase,855.3526972895141,0.7913800835620504,0.2518499029252186,3.1422687655235415,0.0016764407261409715,0.011004727079929836,1403,1135,1344,324,578
ENSMUSG00000079605,Zbtb9,474156,zinc finger and BTB domain containing 9,973.5697104296431,-0.6726865317758881,0.21408483735309414,-3.1421493464593833,0.0016771246618430284,0.011004727079929836,1189,923,868,604,1404
ENSMUSG00000046096,Mosmo,233812,modulator of smoothened,472.96738113758744,-0.8419503583670745,0.26806255141702096,-3.140872732563322,0.0016844521289302078,0.01104502378342899,526,359,480,277,800
ENSMUSG00000020741,Cluh,74148,clustered mitochondria (cluA/CLU1) homolog,369.729936375524,-2.181567827176195,0.6948782353658931,-3.1394965565837225,0.0016923840356295474,0.01108922431790761,368,43,197,282,906
ENSMUSG00000022385,Gtse1,29870,G two S phase expressed protein 1,146.18171997516308,1.762652058568007,0.561536564703368,3.1389800226083744,0.0016953700553180952,0.011094664267952024,417,149,228,21,85
ENSMUSG00000073640,Rpl27-ps3,621100,"ribosomal protein L27, pseudogene 3",6116.715744491591,1.1949222454948099,0.38067690579325675,3.138940732442973,0.0016955973851676223,0.011094664267952024,8379,10092,10944,1003,5462
ENSMUSG00000034303,Ccdc15,245902,coiled-coil domain containing 15,141.67375564325815,-1.2009596272210412,0.38319658501439086,-3.13405618470201,0.0017240784114662764,0.0112651888345,142,113,98,102,243
ENSMUSG00000013622,Atraid,381629,all-trans retinoic acid induced differentiation factor,195.07146186962743,-2.1582641098300783,0.6889478879956987,-3.1326957342288173,0.0017320889503074765,0.011301667986203865,161,30,129,117,552
ENSMUSG00000091575,2010016I18Rik,69206,RIKEN cDNA 2010016I18 gene,2730.973933344396,-0.862621983015806,0.2753582043215989,-3.132726642887039,0.0017319065761153246,0.011301667986203865,3408,2019,2441,1414,5132
ENSMUSG00000020564,Atxn7l1,380753,ataxin 7-like 1,1595.9034707015808,-0.9864241031531966,0.31498581844382806,-3.1316460786284805,0.0017382928566441447,0.01132627346970863,1671,1352,1315,751,3375
ENSMUSG00000028745,Capzb,12345,capping actin protein of muscle Z-line subunit beta,282.02521123343786,-2.7900376941590843,0.8909140008988576,-3.131657703598967,0.0017382240364270096,0.01132627346970863,55,176,72,53,1200
ENSMUSG00000020484,Xbp1,22433,X-box binding protein 1,204.0763765302645,2.592252947162864,0.8280668015207491,3.1304877123466097,0.0017451630008814235,0.011360048332744385,663,398,119,40,21
ENSMUSG00000030523,Trpm1,17364,"transient receptor potential cation channel, subfamily M, member 1",57.54671065485011,-2.2279002036424327,0.7117071379121471,-3.1303609096547294,0.0017459165679472896,0.011360048332744385,19,42,24,59,106
ENSMUSG00000030846,Tial1,21843,Tia1 cytotoxic granule-associated RNA binding protein-like 1,2143.4289232094907,0.6356853604503271,0.20309083281567036,3.1300544275540436,0.0017477391751630103,0.011363966103312003,3793,2562,3152,702,1976
ENSMUSG00000043535,Setx,269254,senataxin,7264.749699330393,-0.5554619601773918,0.1775588626940152,-3.128325738009552,0.001758052259022145,0.011419008948195404,8295,7665,7056,4395,9899
ENSMUSG00000071379,Hpcal1,53602,hippocalcin-like 1,2049.8874851515698,0.8604514883379533,0.27508911279817255,3.127900917581022,0.001760595219071273,0.011423625146183012,3251,2929,3218,800,1211
ENSMUSG00000049470,Aff4,93736,"AF4/FMR2 family, member 4",202.7654465335429,-1.124860274973566,0.3596588050004159,-3.1275760785899993,0.0017625419748368298,0.011428292707315962,235,141,151,134,362
