gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD8_S58_L002,62-CD8_S60_L002,63-CD8_S62_L002,57-CD8-D_S48_L002,58-CD8-D_S52_L002,60-CD8-D_S56_L002
ENSMUSG00000078813,Leng1,69757,leukocyte receptor cluster (LRC) member 1,462.1855294161086,0.41750018471376565,0.2798843359907086,1.4916882834330019,0.13578088207146025,0.638667845406853,528,396,413,376,575,491
ENSMUSG00000042747,Krtcap2,66059,keratinocyte associated protein 2,350.19634579143985,0.7202250632342058,0.48316300666100565,1.4906461241961895,0.1360544278304907,0.6396242992588239,182,501,188,506,354,308
ENSMUSG00000016496,Cd274,60533,CD274 antigen,1198.0365476999543,-0.3034536032688407,0.20382155118693412,-1.4888200070194217,0.1365347724212595,0.640363779376566,1201,1709,1546,902,966,1055
ENSMUSG00000040128,Pnrc1,108767,proline-rich nuclear receptor coactivator 1,339.77803450600726,0.5309664130977614,0.35650352432066296,1.4893721292364417,0.1363894035368627,0.640363779376566,328,272,343,442,218,432
ENSMUSG00000047909,Ankrd16,320816,ankyrin repeat domain 16,898.5059177332561,-0.36777063444165536,0.24703942844634108,-1.488712294853524,0.1365631460134637,0.640363779376566,969,963,1525,559,645,958
ENSMUSG00000048756,Foxo3,56484,forkhead box O3,2031.4918472661482,0.27182922429400386,0.18259009022628434,1.4887402922969437,0.13655577047539252,0.640363779376566,2157,1754,2343,1494,2346,2245
ENSMUSG00000059013,Sh2d3c,27387,SH2 domain containing 3C,284.6018540945649,0.9474019955422628,0.6363397031596,1.4888305583293857,0.13653199323462994,0.640363779376566,135,393,108,534,330,121
ENSMUSG00000001627,Ifrd1,15982,interferon-related developmental regulator 1,771.1285183611014,0.3024887163456222,0.20410091282708573,1.4820546961585155,0.1383257419285877,0.6407670568773923,780,634,938,673,795,858
ENSMUSG00000003345,Csnk1g2,103236,"casein kinase 1, gamma 2",2117.905218309914,-0.38638583478328703,0.26029449492986845,-1.4844180046427473,0.13769806115970973,0.6407670568773923,2824,2331,2992,938,1606,2568
ENSMUSG00000003970,Rpl8,26961,ribosomal protein L8,352.60705001794275,0.7665790758685089,0.5173893934108781,1.4816288962068846,0.1384390659023176,0.6407670568773923,234,291,361,621,118,459
ENSMUSG00000016619,Nup50,18141,nucleoporin 50,2532.4785131752806,0.19661957775579195,0.1323660022381746,1.485423556133408,0.13743165947756042,0.6407670568773923,2803,2385,2807,2284,2598,2472
ENSMUSG00000018449,Rpain,69723,RPA interacting protein,235.584158223118,0.5623995418602079,0.37903788970735564,1.4837554691284836,0.1378738047590495,0.6407670568773923,175,240,226,269,293,194
ENSMUSG00000022957,Itsn1,16443,intersectin 1 (SH3 domain protein 1A),62.056622759302535,1.1267599504321715,0.7586482597006368,1.4852205037375186,0.1374854222860816,0.6407670568773923,24,37,73,119,39,70
ENSMUSG00000023004,Tuba1b,22143,"tubulin, alpha 1B",14700.006975330174,-0.15297708324909864,0.10296571578816097,-1.4857089282400542,0.13735612803045338,0.6407670568773923,18771,15541,18110,10968,13173,13863
ENSMUSG00000024193,Phf1,21652,PHD finger protein 1,3624.9850992395777,0.22587757675440281,0.15215051664520582,1.484566610319953,0.13765866586919223,0.6407670568773923,3589,4155,3488,3432,3597,3590
ENSMUSG00000025745,Hadha,97212,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,1637.1362432158687,0.31993661516095867,0.2150473734718122,1.4877494665281046,0.13681697689955236,0.6407670568773923,1889,1517,1508,1904,1602,1389
ENSMUSG00000027324,Rpusd2,271842,RNA pseudouridylate synthase domain containing 2,170.25842650071695,-0.6000956923026401,0.40506104653401087,-1.481494449879799,0.1384748627994372,0.6407670568773923,192,221,284,87,145,139
ENSMUSG00000028362,Tnfsf8,21949,"tumor necrosis factor (ligand) superfamily, member 8",1518.7435255321398,-0.2954641890719165,0.19882163677010273,-1.4860766356810626,0.1372588515148699,0.6407670568773923,1843,1822,1996,1388,934,1385
ENSMUSG00000034192,Lsm3,67678,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",791.8614187138895,-0.4291203441582457,0.28858237951041327,-1.4869942679322914,0.1370163248705971,0.6407670568773923,900,1078,1090,447,868,518
ENSMUSG00000039911,Spsb1,74646,splA/ryanodine receptor domain and SOCS box containing 1,330.78979906260327,-0.4020307252823134,0.27063035259692775,-1.4855344990851456,0.1374022916199381,0.6407670568773923,430,368,481,227,256,296
ENSMUSG00000040712,Camta2,216874,calmodulin binding transcription activator 2,1773.1376071185343,0.23265144394167492,0.15698106521441635,1.4820350697958533,0.13833096378945348,0.6407670568773923,1806,1625,2106,1417,1867,1956
ENSMUSG00000041609,Bicdl1,75665,BICD family like cargo adaptor 1,362.3571675682831,0.7441358104125975,0.5021782523069318,1.4818160822260797,0.13838923871530368,0.6407670568773923,426,233,257,555,135,546
ENSMUSG00000042055,Wdr11,207425,WD repeat domain 11,928.1375093713328,-0.29653395557684675,0.20004430463020886,-1.4823414049452868,0.13824947646917685,0.6407670568773923,1088,1129,1245,681,642,962
ENSMUSG00000046280,She,214547,src homology 2 domain-containing transforming protein E,62.75472488969277,-0.9238388714850756,0.6235629757713167,-1.4815486284161314,0.13846043667971059,0.6407670568773923,115,57,109,39,36,43
ENSMUSG00000046879,Irgm1,15944,immunity-related GTPase family M member 1,2906.5300256750284,-0.20494075331530595,0.1381333967505323,-1.4836437685335948,0.13790345138729232,0.6407670568773923,3385,3643,3465,2216,2599,2537
ENSMUSG00000055850,Rnf181,66510,ring finger protein 181,230.44561174427298,0.7216773530083468,0.4858691864638641,1.4853326226770724,0.13745573420420978,0.6407670568773923,270,105,220,376,175,217
ENSMUSG00000063646,Jakmip1,76071,janus kinase and microtubule interacting protein 1,1126.131011534145,0.39138155040119016,0.2632452597142076,1.486756307886014,0.1370791850179876,0.6407670568773923,1032,1127,1130,1110,740,1670
ENSMUSG00000063787,Chchd1,66121,coiled-coil-helix-coiled-coil-helix domain containing 1,778.6018632518939,-0.41653356491129767,0.28086884421590724,-1.483018047352747,0.13806961588530653,0.6407670568773923,957,792,1291,377,736,722
ENSMUSG00000066191,Anks6,75691,ankyrin repeat and sterile alpha motif domain containing 6,56.41680326058725,1.3199984755616516,0.8909975821270704,1.48148379079821,0.13847770112957802,0.6407670568773923,13,47,49,123,65,23
ENSMUSG00000079435,Rpl36a,19982,ribosomal protein L36A,8792.945402605781,-0.1439051954735853,0.09670541331191367,-1.4880779735611434,0.1367303315555863,0.6407670568773923,10790,9343,11150,6711,7722,8372
ENSMUSG00000116504,I730030J21Rik,619313,RIKEN cDNA I730030J21 gene,144.5411726888679,-1.028769467788621,0.6940075563074104,-1.4823606147206385,0.1382443677655862,0.6407670568773923,242,147,275,14,107,147
ENSMUSG00000001175,Calm1,12313,calmodulin 1,1935.542624995073,0.23370250659184957,0.157801757266927,1.480987985428666,0.13860977511102224,0.6409722701411406,2171,1779,2076,1640,1740,2357
ENSMUSG00000022706,Mrpl40,18100,mitochondrial ribosomal protein L40,506.6467627564362,0.3930608649177822,0.26544647098998614,1.4807537785371812,0.1386721975145542,0.6409722701411406,470,492,518,579,536,435
ENSMUSG00000041702,Btbd7,238386,BTB (POZ) domain containing 7,1242.1816244670076,-0.29535100844693446,0.19949068175740792,-1.4805253350434593,0.13873310467767855,0.6409722701411406,1451,1412,1784,808,910,1354
ENSMUSG00000026288,Inpp5d,16331,inositol polyphosphate-5-phosphatase D,3399.365131308358,0.33630855257416675,0.227517126506026,1.4781680734934004,0.1393627970806743,0.641694514119017,3808,2633,3782,2062,4122,4275
ENSMUSG00000034575,Tent4a,210106,terminal nucleotidyltransferase 4A,303.3013510279677,-0.6519060838751151,0.44104488171648,-1.4780946586161372,0.13938244357826085,0.641694514119017,362,424,468,315,101,219
ENSMUSG00000038608,Dock10,210293,dedicator of cytokinesis 10,5943.702616106266,0.23033662909459413,0.15581599960883383,1.47826044612132,0.13933808034309456,0.641694514119017,6386,4748,7524,5356,5028,7193
ENSMUSG00000050192,Eif5a2,208691,eukaryotic translation initiation factor 5A2,160.89558476949497,-0.8490226142423235,0.5742329796810178,-1.4785333554230013,0.13926507596124815,0.641694514119017,285,187,229,132,135,37
ENSMUSG00000068463,C730014E05Rik,105246089,RIKEN cDNA C730014E05 gene,66.71592928286653,-0.9812041078439595,0.6636970541682087,-1.4783915367436318,0.1393030093760965,0.641694514119017,127,91,80,44,53,23
ENSMUSG00000074890,Lcmt2,329504,leucine carboxyl methyltransferase 2,235.71992217887643,-0.5510537419346395,0.37269449184781195,-1.4785669066439,0.13925610290214027,0.641694514119017,308,275,369,222,135,158
ENSMUSG00000062591,Tubb4a,22153,"tubulin, beta 4A class IVA",154.072045705896,-0.978755824939683,0.662610582101085,-1.4771207272846847,0.13964327837560686,0.6425706612526031,83,443,143,82,69,135
ENSMUSG00000015341,Golga7,57437,"golgi autoantigen, golgin subfamily a, 7",1604.3529851582234,0.2774894356240824,0.18800956734202992,1.4759325259191163,0.13996200675424264,0.642596296739584,1720,1575,1602,1782,1533,1431
ENSMUSG00000027300,Ubox5,140629,U box domain containing 5,213.38116673761223,-0.6500559162955454,0.440288502948859,-1.476431730426201,0.1398280298180114,0.642596296739584,317,269,296,75,154,234
ENSMUSG00000027951,Adar,56417,"adenosine deaminase, RNA-specific",3533.374213072798,0.2661245001415958,0.1803273641384519,1.4757854494965637,0.1400014980823262,0.642596296739584,3306,3986,3503,3643,2713,4172
ENSMUSG00000055945,Prr18,320111,proline rich 18,32.93068119565061,1.5775901283531555,1.0684448009859058,1.476529369507378,0.13980183689983086,0.642596296739584,14,26,15,95,19,14
ENSMUSG00000075229,Mix23,381045,mitochondrial matrix import factor 23,237.7827715962278,-0.5935724203595955,0.40215238922435254,-1.4759887949551722,0.13994690028445922,0.642596296739584,259,365,340,106,165,255
ENSMUSG00000069662,Marcks,17118,myristoylated alanine rich protein kinase C substrate,69.36748356347744,-0.9878020701844802,0.6694779279651657,-1.475481160651315,0.14008322956116165,0.6426476860683503,116,132,58,44,51,30
ENSMUSG00000025591,Tma16,66282,translation machinery associated 16,461.07334237366143,-0.4225387874627938,0.2864300805188236,-1.4751899894642013,0.14016147202281432,0.6426830254654561,456,701,620,337,315,425
ENSMUSG00000033706,Smyd5,232187,SET and MYND domain containing 5,772.9556885520134,-0.3456232489771533,0.23448009568166792,-1.4739982426754645,0.14048206431972526,0.6438290181172117,870,1081,961,490,586,796
ENSMUSG00000023764,Sfi1,78887,"Sfi1 homolog, spindle assembly associated (yeast)",328.9603124487819,-0.6512705446528302,0.4422172159931147,-1.4727390094712425,0.14082142361601574,0.6450598243165004,403,397,569,96,353,256
ENSMUSG00000002668,Dennd1c,70785,DENN domain containing 1C,5595.541894880482,0.19729578237514794,0.13404056745669574,1.4719109753014732,0.14104491942463218,0.6454572672602029,5835,5272,6581,5593,4510,6185
ENSMUSG00000044730,9930104L06Rik,194268,RIKEN cDNA 9930104L06 gene,148.69759095721497,-0.6398117919123086,0.43468645858230204,-1.4718926234762588,0.14104987587696893,0.6454572672602029,268,154,192,87,121,109
ENSMUSG00000034290,Nek9,217718,NIMA (never in mitosis gene a)-related expressed kinase 9,2993.8489572475387,-0.18332071548829534,0.12459740799323836,-1.4713044070567165,0.14120881202068747,0.6455361195787674,3595,3373,3809,2248,2397,3029
ENSMUSG00000038500,Prr3,75210,proline-rich polypeptide 3,462.7224149400064,-0.36657002885051826,0.24911995485147342,-1.4714599200576652,0.14116677901125665,0.6455361195787674,544,547,677,342,409,346
ENSMUSG00000001436,Slc19a1,20509,"solute carrier family 19 (folate transporter), member 1",134.45085496800027,1.1033677608862593,0.7524536348604256,1.4663597991535062,0.14255029221010931,0.645721319404855,118,74,98,148,24,344
ENSMUSG00000002308,Cd320,54219,CD320 antigen,117.00827600936303,-0.8339831908646519,0.5691106516153613,-1.465414833648742,0.14280777279063842,0.645721319404855,166,162,179,71,117,37
ENSMUSG00000015522,Arnt,11863,aryl hydrocarbon receptor nuclear translocator,273.8090632815617,-1.0102959143324057,0.6870602595122979,-1.4704618704763293,0.141436705234315,0.645721319404855,596,263,385,50,53,421
ENSMUSG00000020167,Tcf3,21423,transcription factor 3,1239.1596904395153,0.5744898937105104,0.3910912772945834,1.4689406976412438,0.141848874764339,0.645721319404855,469,1628,1236,1776,1029,1178
ENSMUSG00000020258,Glyctk,235582,glycerate kinase,395.33602828876917,-0.4431030810768749,0.3020086111154124,-1.4671869104670772,0.1423252167040959,0.645721319404855,544,522,468,216,372,329
ENSMUSG00000021395,Spin1,20729,spindlin 1,1974.4679126062288,-0.2458671097753208,0.16758437334909482,-1.4671243198979855,0.1423422394502917,0.645721319404855,2103,2266,2907,1332,1761,1849
ENSMUSG00000022466,Rpap3,71919,RNA polymerase II associated protein 3,501.49387617383866,-0.37481911986715494,0.2556694901410297,-1.466029910962005,0.1426401383597831,0.645721319404855,570,602,750,300,408,492
ENSMUSG00000029250,Polr2b,231329,polymerase (RNA) II (DNA directed) polypeptide B,2280.272363188245,-0.1826174185196007,0.12455834104674009,-1.466119546751784,0.14261572145351598,0.645721319404855,2817,2499,2894,1840,1935,2039
ENSMUSG00000029552,Tes,21753,testin LIM domain protein,92.9305900498563,1.0924823831019372,0.7440493202989847,1.4682929656638084,0.1420246608729859,0.645721319404855,92,43,67,24,151,180
ENSMUSG00000030612,Mrpl46,67308,mitochondrial ribosomal protein L46,463.42827734214666,-0.36985087908934233,0.25191785647000176,-1.4681407831579576,0.14206598550546712,0.645721319404855,531,558,683,370,386,339
ENSMUSG00000030677,Kif22,110033,kinesin family member 22,495.17535936389083,-0.3501372476090313,0.23836136415312986,-1.4689345685406194,0.14185053733963696,0.645721319404855,607,623,645,338,365,491
ENSMUSG00000031848,Lsm4,50783,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",223.2590730904336,-0.59695911816088,0.40724367493910174,-1.4658523996723776,0.1426885021367556,0.645721319404855,296,394,204,143,163,179
ENSMUSG00000033526,Ppip5k1,327655,diphosphoinositol pentakisphosphate kinase 1,306.87807324128505,0.7888380304423697,0.5370875504027031,1.4687326672362941,0.14190531330647205,0.645721319404855,379,265,104,372,482,184
ENSMUSG00000034303,Ccdc15,245902,coiled-coil domain containing 15,70.44522888382211,-0.9538616894200074,0.6490877080900778,-1.4695420627001525,0.14168582169648264,0.645721319404855,104,109,100,53,20,58
ENSMUSG00000036430,Tbcc,72726,tubulin-specific chaperone C,285.92171652723715,-0.48640422124330607,0.33175335706448156,-1.4661621680252226,0.14260411248850133,0.645721319404855,385,425,308,189,243,216
ENSMUSG00000039328,Rnf122,68867,ring finger protein 122,755.8645869307454,-0.4856805871289996,0.3314881454894556,-1.4651522044985128,0.14287939632534163,0.645721319404855,885,954,1152,272,684,792
ENSMUSG00000039480,Nt5dc1,319638,5'-nucleotidase domain containing 1,632.759878275874,0.4563219350267995,0.3111152557305064,1.4667295371142897,0.14244964448370215,0.645721319404855,658,613,523,798,709,452
ENSMUSG00000043671,Dpy19l3,233115,dpy-19-like 3 (C. elegans),96.96414798884958,0.8596346594636178,0.586021372819122,1.4668998424549742,0.14240330339885685,0.645721319404855,88,35,115,104,133,102
ENSMUSG00000044018,Mrpl50,28028,mitochondrial ribosomal protein L50,460.69112601993965,-0.39069474683253397,0.2656919885294587,-1.470479968157623,0.14143180712091855,0.645721319404855,643,511,618,270,364,463
ENSMUSG00000061887,Ssbp3,72475,single-stranded DNA binding protein 3,330.07765584523895,0.732811158540688,0.49979088203297656,1.4662355494759438,0.14258412692296857,0.645721319404855,255,92,520,302,364,466
ENSMUSG00000062093,Gm5088,328451,"poly(A)-binding protein, cytoplasmic pseudogene",99.50374473860862,0.9331385995740218,0.6352736777575377,1.46887653659431,0.14186627978425978,0.645721319404855,80,101,46,182,76,90
ENSMUSG00000070972,Dnajc25,72429,DnaJ heat shock protein family (Hsp40) member C25,156.5781904626638,0.5701124451084836,0.3890974945564627,1.4652174662763178,0.14286159573041987,0.645721319404855,140,132,155,140,197,173
ENSMUSG00000097471,5830432E09Rik,67765,RIKEN cDNA 5830432E09 gene,173.66426823946273,0.7505180433675636,0.5112901198271587,1.4678907615529042,0.1421338980542885,0.645721319404855,121,164,151,309,114,158
ENSMUSG00000036352,Ubac1,98766,ubiquitin associated domain containing 1,122.22194887347362,0.8247670291166909,0.5630429716784684,1.4648385125170922,0.14296498170801472,0.6457877780573734,99,90,110,131,217,70
ENSMUSG00000056145,AI504432,229694,expressed sequence AI504432,1950.2865817841569,0.24471552260211507,0.1671662018918745,1.4639055014266615,0.1432197700296238,0.6466180994746791,1653,2152,2226,1777,1902,2087
ENSMUSG00000030802,Bckdk,12041,branched chain ketoacid dehydrogenase kinase,870.2080469913311,-0.37464426686779884,0.25607037557113155,-1.4630519677733267,0.14345315951054755,0.6466190648377073,1218,933,1182,836,657,542
ENSMUSG00000034889,Cactin,70312,"cactin, spliceosome C complex subunit",1884.3626178261325,0.23039735972058006,0.1574971706340136,1.4628666584491816,0.14350386885104202,0.6466190648377073,2087,1947,1810,1613,1827,2122
ENSMUSG00000046010,Zfp830,66983,zinc finger protein 830,485.0561540981611,-0.36652670457257425,0.2504987086798031,-1.4631880000670283,0.14341594343092523,0.6466190648377073,665,557,627,374,314,471
ENSMUSG00000084349,Rpl3-ps1,100043000,"ribosomal protein L3, pseudogene 1",44004.05568405099,-0.15698292577195996,0.10726653102723763,-1.4634846887338802,0.14333480024250062,0.6466190648377073,53825,51744,50962,34675,40503,37979
ENSMUSG00000020755,Sap30bp,57230,SAP30 binding protein,1051.457242421602,-0.310237372227332,0.21215870656938465,-1.4622891383713803,0.14366199368624297,0.6466919093257706,1227,1475,1208,815,927,804
ENSMUSG00000030699,Tbx6,21389,T-box 6,144.93334795876376,0.842471069480246,0.5760460904866104,1.4625063573794506,0.14360250351192128,0.6466919093257706,81,143,125,247,70,185
